OBJECTID,WD19CD,WD19NM,WD19NMW,BNG_E,BNG_N,LONG,LAT,Shape__Area,Shape__Length,GlobalID
4827,E05010506,Broadwaters, ,383952,277647,-2.23726,52.39661,2435990.40077209,8141.68071782971,ba99f181-33fe-4db8-9206-e840500ac404
4828,E05010507,Foley Park & Hoobrook, ,382297,274693,-2.26143,52.37,5801325.68920135,14046.1402503237,2ef3effd-533d-493c-a83d-9de759a6d5fb
4829,E05010508,Franche & Habberley North, ,381977,277595,-2.26629,52.39608,2537167.12817383,9000.72334840266,01ff6f03-2916-4d63-9a2b-d70ec0892cde
4830,E05010509,Lickhill, ,380133,272954,-2.29311,52.35429,2644405.58542633,8093.16729535236,33cab0e5-8de8-4d20-a670-625b0bf14cbd
4831,E05010510,Mitton, ,381629,272133,-2.2711,52.34697,6307252.03552246,17495.0971386483,813123f3-f409-4f38-ba69-3b3e9d706f21
4832,E05010511,Offmore & Comberton, ,384516,276779,-2.22893,52.38882,2627819.16384888,8474.18857846128,3bf8c91d-cfac-43fd-b592-2c57c0ecc35e
4833,E05010512,Wribbenhall & Arley, ,378501,278918,-2.31745,52.40785,31716053.4482803,36689.5673586708,33530adf-ede5-4808-95c5-6f9771dda409
4834,E05010513,Wyre Forest Rural, ,385912,277064,-2.20843,52.39142,74475808.3423691,55237.606151203,b35894c9-63d4-4a86-992f-87efd16f027d
4835,E05010514,Attenborough & Chilwell East, ,451951,334892,-1.22896,52.90897,5283413.86149597,13127.156809024,af498431-ff67-412e-8c12-d27367160d9c
4836,E05010515,"Awsworth, Cossall & Trowell", ,449048,340713,-1.27125,52.96156,11690596.3319092,21702.2349063519,a6d4dcf5-19b5-4330-bd97-5b6743dc14cc
4837,E05010516,Beeston Central, ,453480,336944,-1.20589,52.92727,1040829.99845886,5087.64353831465,182e3178-02b7-426f-b115-3c91503a533b
4838,E05010517,Beeston North, ,452553,337854,-1.21954,52.93554,1144916.99200439,6476.39608645712,c309cf8d-c53b-4602-8ae6-33a5e055e352
4839,E05010518,Beeston Rylands, ,453890,335994,-1.19995,52.91869,2416257.34907532,6796.70205098264,8f5f6f34-79c7-4af0-8590-b5d76d754829
4840,E05010519,Beeston West, ,452405,336905,-1.22189,52.92702,1116281.16365051,6210.69543341598,9382658b-ce09-48ba-ab3d-0f54ca226627
4841,E05010520,Bramcote, ,451055,338067,-1.24179,52.93759,4586827.37295532,10944.5834923702,cc339324-11a1-4247-b024-3927649414a4
4842,E05010521,Brinsley, ,445817,349607,-1.31809,53.04179,3909874.66036987,11847.9066778196,0bce2cba-d514-45ab-bd89-6d428ce13f08
4843,E05010522,Chilwell West, ,450664,335764,-1.24796,52.91693,2425116.13204956,8492.07543538416,21619839-3e62-4d2c-8530-cd6f5b5d08ee
4844,E05010523,Eastwood Hall, ,446557,347692,-1.30733,53.02452,2043198.69810486,8428.44257459579,a7f0893e-78aa-4676-82b3-beab18be81ba
4845,E05010524,Eastwood Hilltop, ,447225,346563,-1.29753,53.01431,1040210.78713989,5641.08540266317,096bb679-4cd9-46e9-8e6b-63a59059cebb
4846,E05010525,Eastwood St Mary's, ,446372,346176,-1.3103,53.01091,1575904.43147278,8269.87038806882,4e46ccce-a508-4734-8b14-e6964e3685b0
4847,E05010526,Greasley, ,448788,347866,-1.27404,53.02588,14313653.0614471,24638.1569743502,12fd5c85-94c6-41eb-bae0-8ef6e7a75c81
4848,E05010527,Kimberley, ,449689,344470,-1.26113,52.99527,3481800.03121948,10604.6442640254,93832d94-51c1-4411-8bb8-61c597c449e1
4849,E05010528,Nuthall East & Strelley, ,451849,343589,-1.2291,52.98715,8506666.88949585,23731.3219171978,e5eb61ae-fbb6-435d-997d-e64bf82e2d52
4850,E05010529,Stapleford North, ,449246,338487,-1.26864,52.94154,1546734.09100342,6649.03303548563,be48eb2f-20b2-4066-9652-e83a8ee1fe45
4851,E05010530,Stapleford South East, ,449447,337129,-1.26585,52.92931,1538355.29705811,5356.67259029731,cb754eda-be91-4b35-988e-b090dbf27696
4852,E05010531,Stapleford South West, ,448805,336786,-1.27545,52.92629,1195262.68611145,5420.8137236165,6cd62433-2993-40b2-80e9-0fa0d15fb6d4
4853,E05010532,Toton & Chilwell Meadows, ,449131,335558,-1.27079,52.91522,3858718.28161621,11833.6921261781,bd520866-36dd-4989-9c33-09ced78fe611
4854,E05010533,Watnall & Nuthall West, ,450209,346386,-1.25309,53.01245,7384219.01243591,15994.4961586371,098d38d1-fdd8-46ab-9825-11383ada2c9b
4855,E05010550,Bere Ferrers, ,244639,65279,-4.1905,50.46668,52485302.2205286,55539.8235592336,aef1b6e5-1737-45dd-a043-575120b96312
4856,E05010551,Bridestowe, ,249393,90170,-4.13364,50.69162,170546825.44907,81701.7070691024,be0c0577-5ff7-4e49-9aa4-89008cf05a9a
4857,E05010552,Buckland Monachorum, ,250028,67581,-4.11554,50.48878,26205784.3072128,29395.9731664727,64c93b21-36ff-4661-b2fd-d4fa77c00ae5
4858,E05010553,Burrator, ,255356,69416,-4.04119,50.50661,62954579.5942335,44987.2981245407,dd9a6a71-e5b7-4187-9ff3-30c69cb06d1f
4859,E05010554,Chagford, ,269243,85655,-3.85118,50.65584,30187312.9543934,30827.6184878296,4aec2d10-e5e7-487f-9386-16d8f529df94
4860,E05010555,Dartmoor, ,257149,80579,-4.02021,50.60738,233210014.70756,106844.640868575,107f932f-f94d-4614-b967-f4937a6b7f97
4861,E05010556,Drewsteignton, ,270240,94805,-3.8403,50.7383,70335847.1030121,73070.1678386257,4f1db86f-d9f2-4f08-b57d-2253716d4e9c
4862,E05010557,Exbourne, ,263213,102329,-3.94263,50.80431,113454988.486713,75596.4277299084,014307cb-27a6-403a-8f1b-5be55ad0eec3
4863,E05010558,Hatherleigh, ,252056,101605,-4.10056,50.79506,91898523.8299351,73137.9148846825,f6436d6b-6fda-4714-b95e-db23c9c8db66
4864,E05010559,Mary Tavy, ,251881,79604,-4.09422,50.5973,72913159.6639137,49240.4962065016,6b2c4dc5-c0e1-4358-887b-3ffffdc52218
4865,E05010560,Milton Ford, ,244067,78184,-4.20395,50.5825,58309666.0235882,40915.5160792615,65e4bf4d-f5dd-42c5-9a3b-4eff0ee82290
4866,E05010561,Okehampton North, ,256659,97856,-4.03383,50.76253,39977742.0471725,37743.8193045399,588421f6-8e70-4685-9519-6d4aa2f4a496
4867,E05010562,Okehampton South, ,257886,91441,-4.01397,50.70518,29678275.8362503,28133.5876275934,c24e8688-4b66-4d0a-9c31-505aa5a24b4b
4868,E05010563,South Tawton, ,264554,94684,-3.92079,50.73592,51054089.1041222,49729.4068374654,fc150782-8dcb-424e-aec0-a7c0813f86f1
4869,E05010564,Tamarside, ,239628,83827,-4.26904,50.63201,48206622.2524376,42362.4032256048,bbc1d9d7-fb71-46f9-b5d3-e4e2b76424c0
4870,E05010565,Tavistock North, ,248530,75941,-4.14004,50.56352,7605926.82596588,17042.319737297,964b21c4-16f1-4e55-83bd-71600a631f6a
4871,E05010566,Tavistock South East, ,248944,73685,-4.13328,50.54335,3029883.84725189,10013.9780957358,6224b735-b13a-4ce1-be4f-268457faec0e
4872,E05010567,Tavistock South West, ,247546,73206,-4.1528,50.53869,2663033.26391029,10055.1017791171,06df7b19-8178-4935-8f3d-b9c82491dfe5
4873,E05010568,Beaconsfield North, ,494599,192453,-0.63485,51.62295,5710624.96044159,13286.0285722486,afa64acb-7c0b-4a1d-a455-7f305277ac2c
4874,E05010569,Beaconsfield South, ,495343,189357,-0.62495,51.595,8789000.63821411,16994.663532879,d8ec52e6-de7a-406b-b89a-97bf06cfe526
4875,E05010570,Beaconsfield West, ,492919,189487,-0.6599,51.59657,5156296.06082916,11759.6953518112,9fa2be91-5365-4c1b-9940-f8fa96d76c23
4876,E05010571,Burnham Church & Beeches, ,493728,184936,-0.64944,51.55553,17000589.5057602,19889.19288656,3735f5a0-ecf0-4c66-9470-d89d5390b97c
4877,E05010572,Burnham Lent Rise & Taplow, ,492500,179758,-0.66851,51.50919,19502636.113327,34089.0492668424,d885e8db-1ce9-41fa-9b57-442a12a02547
4878,E05010573,Denham, ,503629,187386,-0.50595,51.57582,16249497.403656,20167.8418866914,3f36779d-5f40-40bc-ae03-0efcf4f2d359
4879,E05010574,Farnham & Hedgerley, ,496900,187344,-0.60304,51.57664,11252419.043869,21099.037006983,af345474-a880-4830-a79e-82707a9140d8
4880,E05010575,Gerrards Cross, ,499701,188328,-0.56235,51.585,10656920.7754822,18556.879898893,c5e53a57-cd86-4c54-ae00-3e575622e886
4881,E05010576,Iver Heath, ,503132,183374,-0.5143,51.53985,9112040.06383514,14295.7511274179,3787e536-94dd-4eb8-ada8-281e93af8ff6
4882,E05010577,Iver Village & Richings Park, ,502688,180261,-0.52161,51.51195,11616431.0916519,19203.1304418371,42701e8a-1d29-411a-98e0-35ffd868c44f
4883,E05010578,Stoke Poges, ,498116,183665,-0.58652,51.54336,10094593.8550262,14938.6215134156,00d25d42-af14-4c1f-a98b-6ad3ff77c469
4884,E05010579,Wexham & Fulmer, ,500128,183222,-0.55764,51.53903,16134559.5682373,25318.8927326528,06acaf0c-2f61-497c-983e-66472b1211eb
4885,E05010604,Awsworth Road, ,446729,343145,-1.30542,52.98363,1336067.16142273,6496.76551234246,12bffc69-8b20-4a08-b902-70bb3a5e7d8d
4886,E05010605,Breaston, ,445946,333037,-1.31851,52.89284,8068785.09423828,14257.1201671427,d9ce61cb-f5af-4d8d-9aee-679f71f7be5d
4887,E05010606,Cotmanhay, ,446348,344309,-1.31093,52.99413,1967243.68992615,7532.35402586503,25f1f705-154c-433c-8378-22846590c22f
4888,E05010607,Derby Road East, ,448549,334317,-1.27963,52.90412,1053202.83262634,6806.89640575786,35b3c2f9-3348-4077-8b41-ae0ff4f91d87
4889,E05010608,Derby Road West, ,447970,334080,-1.28827,52.90204,2447973.02249146,8318.73035478841,098482ea-6f79-454d-a772-138ccf0182e7
4890,E05010609,Draycott & Risley, ,444938,336147,-1.33306,52.92088,14669326.6654205,27690.5240462331,14a16b3d-c39b-4dc5-a0f5-3121dd9c4fb4
4891,E05010610,Hallam Fields, ,447284,339972,-1.29761,52.95506,2249971.79931641,8547.34880223625,326e8e4b-7fd3-4809-8878-ee67bed0ede0
4892,E05010611,Kirk Hallam & Stanton-by-Dale, ,446447,338485,-1.31028,52.94177,8544834.21788025,19670.6034924124,c819fcdc-75a9-46cf-859c-7b8c47b83af8
4893,E05010612,Larklands, ,447217,341706,-1.29836,52.97065,2116054.73228455,6916.57132483159,6471f5f4-4ec9-4264-b796-4139d9eb9a65
4894,E05010613,Little Eaton & Stanley, ,439221,340164,-1.4176,52.95744,23264022.6179657,30306.5895319489,42143f40-4cd0-4056-9118-6440e9f5ec38
4895,E05010614,Little Hallam, ,445794,341706,-1.31955,52.97078,2740012.93995667,7953.67268707397,95892447-655b-475c-9bac-6e19304a849a
4896,E05010615,Long Eaton Central, ,449092,332804,-1.27179,52.89047,1863865.16079712,6318.21034577445,d884d01d-96f5-4c9d-8d2e-c07658a2dd7d
4897,E05010616,Nottingham Road, ,450216,332789,-1.25508,52.89023,4435090.32731628,11415.993447574,8f4a2ea4-e45f-4954-b245-9a0f99579f46
4898,E05010617,Ockbrook & Borrowash, ,442574,336164,-1.36822,52.92123,8561307.62431335,15825.4130343875,ea674475-c22d-4ea2-9b98-14132f5a26ca
4899,E05010618,Sandiacre, ,447880,336607,-1.28924,52.92476,2755282.1317749,9477.30362360166,b7a723be-8315-49dc-a57e-45e8abf12ada
4900,E05010619,Sawley, ,447835,331672,-1.29063,52.88041,3260715.0790863,8771.61916566696,ca80ce51-1721-4994-b26d-f4a984b52b8d
4901,E05010620,Shipley View, ,445593,343162,-1.32234,52.98388,924793.319076538,4814.39066056186,79ed7878-bd29-4e36-9225-18aa7847a227
4902,E05010621,West Hallam & Dale Abbey, ,443641,339837,-1.35186,52.95416,17761750.9894867,36768.4437679053,b23deb41-a15e-4989-8c17-0b9e860def3e
4903,E05010622,Wilsthorpe, ,447781,332801,-1.29127,52.89056,1609746.82928467,6221.86743308302,828cb308-6cd7-45e9-a8ff-ecbffd0b76a1
4904,E05010623,Barms, ,407184,374646,-1.89374,53.26877,1992784.99372864,6813.35976597832,c64c95bb-f456-4c39-be77-f1badf7cf046
4905,E05010624,Blackbrook, ,404906,382948,-1.92777,53.34342,32437066.011795,35704.8675949482,2244721f-7f93-4315-bd17-ae2a40b169a0
4906,E05010625,Burbage, ,402066,373316,-1.97048,53.25686,53435137.0728302,70262.1674155302,f416d9f0-31e5-4a79-afae-bb4bca630ba3
4907,E05010626,Buxton Central, ,406078,373231,-1.91035,53.25606,826665.66835022,5003.96677995133,070e719b-163f-4555-9525-3718de2b0104
4908,E05010627,Chapel East, ,408004,381675,-1.88127,53.33194,13722017.3531952,18660.2084429517,73967e95-4b6e-4dd1-aae3-d248c4032b44
4909,E05010628,Chapel West, ,405522,379836,-1.91857,53.31544,3043775.64001465,10942.0156809657,918480b6-bcb9-4284-8837-1b322f16a45d
4910,E05010629,Corbar, ,405100,374740,-1.92498,53.26964,7904663.36262512,12976.3393791571,6b67a29d-9eee-447d-a8fb-2821af9b04fc
4911,E05010630,Cote Heath, ,407806,371460,-1.88449,53.24012,8849265.25605774,18881.1704305637,8d721f2a-f16d-4f87-9489-c8b9f926f76e
4912,E05010631,Dinting, ,403034,395056,-1.95577,53.45227,2431986.23712158,8864.71998887378,65e99daa-b4c3-4ce9-bbc9-d22d37db5beb
4913,E05010632,Gamesley, ,400808,394667,-1.98929,53.44878,852567.647598267,4445.58021767588,b0d36f82-af2b-4bdd-a00c-d09ecdd4b557
4914,E05010633,Hadfield North, ,401585,396313,-1.97759,53.46357,697736.21244812,4530.1783687657,f5acaafe-b2bc-4ecb-9933-c9cfd208a983
4915,E05010634,Hadfield South, ,401672,395022,-1.97628,53.45197,1651160.73588562,7339.21055915101,7ce439a8-9e28-444b-9a9d-ef4776a9ed34
4916,E05010635,Hayfield, ,406056,387623,-1.91041,53.38543,24357205.169754,23549.097019144,27341d47-f8dd-4471-8ae4-288e99ae43b2
4917,E05010636,Hope Valley, ,414612,389360,-1.78169,53.40088,190122930.167603,81273.2610663151,d27b53c4-d199-4917-a0e3-fd3c98c5d3b6
4918,E05010637,Howard Town, ,403203,393790,-1.95324,53.44089,1039160.27565002,6679.17432828074,f8d9455a-af03-46ee-a8e3-1a63602aeda9
4919,E05010638,Limestone Peak, ,409433,376044,-1.85998,53.2813,30039088.6867676,30722.1784151944,850ede54-6977-4e2e-abe2-e249e129dc22
4920,E05010639,New Mills East, ,401077,385229,-1.98527,53.36394,6627133.58242798,16365.0707282511,6e99f831-6cd0-4db2-87c0-f656bdfa1182
4921,E05010640,New Mills West, ,399209,386222,-2.01335,53.37287,4872263.56549072,14444.937650026,20fa2ea1-3943-4ddc-957e-97e0cb399c0d
4922,E05010641,Old Glossop, ,404458,394384,-1.93434,53.44622,1794343.31809998,6276.7809904274,cae0357c-4e39-4dc7-94f0-03f310e6277d
4923,E05010642,Padfield, ,403065,396057,-1.9553,53.46126,1706129.24621582,7341.16850992287,5a017286-e245-4586-8564-8ce5d75e412c
4924,E05010643,St John's, ,405825,394481,-1.91376,53.44708,64589837.4754791,58110.0270805801,835d656f-eee1-4b53-aaa1-2091ffd0c18c
4925,E05010644,Sett, ,402311,388753,-1.9667,53.39562,17203583.7385559,24639.1314482302,d0663936-edfa-4e46-ac9c-9fc04c1accd9
4926,E05010645,Simmondley, ,402416,393372,-1.96509,53.43713,1818422.37672424,7912.36518009125,dc804753-c376-413f-8bd5-004c4ab974cc
4927,E05010646,Stone Bench, ,407456,373451,-1.88969,53.25802,2632575.91253662,6699.74663453937,d30b3fc4-2e01-415e-a21e-63cdea092807
4928,E05010647,Temple, ,405335,372248,-1.9215,53.24724,2013064.67424011,7193.32662190838,faec6fb6-304e-4dd5-89af-8b5d866e5581
4929,E05010648,Tintwistle, ,407768,400645,-1.88435,53.50246,48044300.0135498,43115.8013463852,19c9a8c2-2efc-4c40-971d-567ee4c01ab0
4930,E05010649,Whaley Bridge, ,400953,380898,-1.98715,53.32501,14102103.7076874,20179.859066734,0574eb04-194e-4563-a024-f90508dd84ac
4931,E05010650,Whitfield, ,403965,393208,-1.94178,53.43565,1447031.70944214,5160.62606982526,ecdc14b3-7602-4732-a066-b98bb31fcda3
4932,E05010651,Alrewas & Fradley, ,415908,313976,-1.7659,52.72321,24799945.8315201,26580.1276455523,6fc94953-1dad-4ce8-b44f-7d1426993e64
4933,E05010652,Armitage with Handsacre, ,410668,315341,-1.84343,52.73561,23709249.5526123,29123.7377923932,f7986510-4f91-4b2a-ac8f-30c6f7db8a4f
4934,E05010653,Boley Park, ,413165,309144,-1.8067,52.67985,1352001.85852051,5429.58415606035,508c8cea-a02a-4c53-b38e-395be9d8fa20
4935,E05010654,Boney Hay & Central, ,405093,309926,-1.92608,52.68701,1532065.44750977,6361.74377272862,c9741d75-02e2-468c-9aca-7548a4d9831d
4936,E05010655,Bourne Vale, ,415867,302837,-1.76703,52.62308,48170352.1083832,44212.0510030802,51924993-0461-47de-a752-a3d077fdd6c6
4937,E05010656,Chadsmead, ,411019,310762,-1.83839,52.69444,1538674.14582825,7361.95938904422,03b04eb6-99c2-43fc-966e-e0f00a0cf038
4938,E05010657,Chase Terrace, ,403877,310148,-1.94407,52.68902,1664720.87418365,6711.56706291431,4a640c08-11a8-4c7d-900d-d59fdafbf4c9
4939,E05010658,Chasetown, ,403894,307918,-1.94384,52.66897,4942082.08250427,11669.0883307992,a799c027-ea70-4098-b654-3ca4258efab3
4940,E05010659,Colton & the Ridwares, ,407985,319888,-1.88306,52.77653,39484311.2263107,36029.5980725022,a3b01671-1802-4896-becc-4ae659ab2c41
4941,E05010660,Curborough, ,411911,310902,-1.82518,52.69568,1149819.01330566,5609.46372892035,17c888e5-542f-4eec-ad44-fe94e7adc8bd
4942,E05010661,Fazeley, ,418302,302628,-1.73108,52.62113,5868509.48817444,12384.5994750611,e9d89374-0f1b-4a81-b98c-8bb5f4ed55ec
4943,E05010662,Hammerwich with Wall, ,407735,307241,-1.88706,52.66285,17665090.6331863,25045.9487552072,e4117df0-380a-47a5-8d53-6a66a977353c
4944,E05010663,Highfield, ,407860,309684,-1.88515,52.68481,6466050.19561768,13786.4031714744,8e749100-87f5-4d4b-ac65-26e8db227e98
4945,E05010664,Leomansley, ,410511,309326,-1.84595,52.68154,3698549.7951355,9665.20516756541,d570e77a-e76a-4069-a006-abff0f4abfa4
4946,E05010665,Little Aston & Stonnall, ,408615,301126,-1.87421,52.60786,15021044.7976379,23137.7078345818,2a8be530-a092-48d1-9709-0fc1f54a8889
4947,E05010666,Longdon, ,408627,312863,-1.87373,52.71337,29803012.6328583,30679.0714983309,7e8f6f8a-f368-4752-8ec5-ab7afd394a24
4948,E05010667,Mease Valley, ,423989,310506,-1.6465,52.69172,42079670.5144272,37109.7964410822,4ea50756-7cdd-4280-b5e0-ca952462294e
4949,E05010668,St John's, ,411648,308054,-1.82917,52.67009,4149441.3828125,10716.2826644195,dbf945e7-3bd0-41e5-8ac4-2525fb62fb13
4950,E05010669,Shenstone, ,410029,303983,-1.85324,52.63352,10592425.7939758,19939.4803000137,ddd50969-1f03-46ff-bee4-41e67e6f428e
4951,E05010670,Stowe, ,412488,310213,-1.81667,52.68948,2132975.15518951,7814.69549521996,898a45c8-a07e-4ff3-9e71-dc8ade8dc484
4952,E05010671,Summerfield & All Saints, ,405823,308812,-1.9153,52.67699,1193400.67913055,6857.55901893164,1e952c57-af0e-4e1e-900f-820c6f25b088
4953,E05010672,Whittington & Streethay, ,417437,307380,-1.7436,52.66387,44280940.8151703,40653.8463900185,4b003271-7698-429c-911c-8ce0f604cc8d
4954,E05010673,Abbey Hill, ,451953,356320,-1.2255,53.10157,2908533.65124512,9073.94571126717,a90e65fb-c030-48b6-b421-ba4122dd7152
4955,E05010674,Annesley & Kirkby Woodhouse, ,449623,352355,-1.2609,53.06615,16321379.4877014,19048.5469858134,0bfc0418-4a17-4e9c-93fb-93a83292ed43
4956,E05010675,Ashfields, ,447989,358118,-1.28443,53.1181,1757873.56335449,7276.13394299816,e55f6f7a-091f-4a73-b019-07cc806c2144
4957,E05010676,Carsic, ,448551,359706,-1.27579,53.13233,1130463.26387024,6830.94207886274,e6dee57f-09f7-4171-a54b-ac3db9ee0130
4958,E05010677,Central & New Cross, ,450184,359114,-1.25148,53.12685,2040873.75184631,8379.08637281915,e5bffa64-1be3-4448-b78f-7b7c3519a974
4959,E05010678,Hucknall Central, ,453329,348900,-1.20617,53.03474,1507550.69641113,6898.98399189529,304e7615-5d1d-4ea2-90c8-96bf8fde23f9
4960,E05010679,Hucknall North, ,454355,349430,-1.19079,53.0394,3772932.65480042,10865.2044293274,346f4eda-211d-4d01-a47d-2c4242533ba0
4961,E05010680,Hucknall South, ,453716,348086,-1.20054,53.02739,2585655.33938599,10877.8738038985,21c42f8b-74f1-459a-98ff-f1216899358f
4962,E05010681,Hucknall West, ,452228,348358,-1.22268,53.02998,8288226.6101532,17602.5529519913,55f939d8-17c5-4a21-8a03-b0738646fd8d
4963,E05010682,Huthwaite & Brierley, ,447139,358829,-1.29702,53.12457,5240886.04968262,13964.8740354352,913658f1-f588-4ef4-9f39-0e14b169a778
4964,E05010683,Jacksdale, ,445289,352146,-1.32561,53.06466,4423664.2612915,11657.7680249914,b1b13f73-d4c8-4ac8-bd94-f958ae9c26d3
4965,E05010684,Kingsway, ,452123,355042,-1.22317,53.09007,4240734.3994751,10066.9767273987,6e227060-c645-4d3f-a07d-2ae4da3e1c36
4966,E05010685,Kirkby Cross & Portland, ,447981,355202,-1.28498,53.09189,5892318.75097656,14911.8536295509,00be13b7-5316-4131-aba4-86ba90d22979
4967,E05010686,Larwood, ,448218,357037,-1.28117,53.10837,4248813.73678589,13225.5440056573,4f4991a9-d4dc-4423-b548-8298ddbd7d7f
4968,E05010687,Leamington, ,449545,358125,-1.26118,53.11802,722355.060577393,3656.48698860402,5c89f50e-3b74-4954-804d-f39e66f55d37
4969,E05010688,St Mary's, ,448861,358853,-1.27129,53.12463,895063.503662109,6003.07956548301,53287f2a-bf27-4bdb-8b32-a5d632b6df50
4970,E05010689,Selston, ,446363,353445,-1.30939,53.07624,5151731.60427856,10806.9422588407,1174e560-b216-46c1-baa3-c293762d99d4
4971,E05010690,Skegby, ,449928,361461,-1.25494,53.14797,4788754.71882629,13955.4638208678,b01780c7-4f36-4422-ab83-e49682a0df05
4972,E05010691,Stanton Hill & Teversal, ,447333,362069,-1.29365,53.15367,12352389.5896606,18770.9978776358,43a3b59b-21ba-4bfd-ad0b-7c99e426a6c9
4973,E05010692,Summit, ,450151,356473,-1.25239,53.10312,2355321.71554565,9820.31910870957,e7ae03ec-f2b4-4d22-b50c-1a3b5ea92006
4974,E05010693,Sutton Junction & Harlow Wood, ,453251,357749,-1.20588,53.11429,11414473.7053833,16197.0194222398,23c2f4a4-2244-4c06-bd38-849b7ce987f6
4975,E05010694,The Dales, ,449388,360143,-1.26322,53.13618,852749.178222656,5801.38887926466,33033cf5-9c83-43d6-8e34-dd2f86b94ace
4976,E05010695,Underwood, ,447781,351467,-1.28852,53.05834,6665195.81245422,14817.1779653672,0c8ba4d6-88c5-47e4-8692-41be34e15dca
4977,E05010696,Abbey, ,399742,202282,-2.00512,51.71926,13359990.9060059,24969.9153218476,227cdf6a-50f8-4b91-8575-f5097d7e7ea4
4978,E05010697,Blockley, ,418252,239120,-1.73524,52.05018,45023907.4548798,47920.8616023371,0de6924e-a1b9-4eb4-9bd2-64aa348a6ede
4979,E05010698,Bourton Vale, ,411445,226596,-1.83492,51.93776,103653524.658028,74092.4677151459,88c9728f-b841-4343-a33d-ab3c3fed962d
4980,E05010699,Bourton Village, ,417122,221155,-1.75261,51.8887,2727324.17585754,8161.51560697132,acdd0dc8-4809-49a1-98a8-0e16d6da50d8
4981,E05010700,Campden & Vale, ,413459,239492,-1.80512,52.05366,56246579.27314,44692.661148314,8a05b5e5-71ee-4abc-b194-d876bd493597
4982,E05010701,Chedworth & Churn Valley, ,402943,210475,-1.95872,51.79292,84685501.7709198,56445.4515988493,28af88e5-03a0-40f2-ab52-aaff65813b7d
4983,E05010702,Chesterton, ,402004,200370,-1.97239,51.70207,1159968.54302979,5548.90282694057,ae807074-80b6-45aa-9349-6ffe0f2b9a18
4984,E05010703,Coln Valley, ,413704,207558,-1.8028,51.76654,92186623.3806076,63278.2952509336,6af07c9b-b51c-4f2e-a83a-7d67847ea99f
4985,E05010704,Ermin, ,395811,209477,-2.06212,51.78394,99921346.9496765,79298.6120892337,703332cc-20e7-4041-af7e-a0e92624b69f
4986,E05010705,Fairford North, ,414967,202341,-1.78472,51.7196,10605197.810585,16159.507666041,674c63fb-2d4c-47f2-bd6e-52e16cdcd146
4987,E05010706,Fosseridge, ,419906,228637,-1.71173,51.95587,73592438.3550873,62154.9911238267,902a24ce-abfd-41ef-acaa-f89745e7580c
4988,E05010707,Four Acres, ,401173,200675,-1.98441,51.70481,1906428.75157928,7806.27953925441,a635930d-dc3d-4cdd-aac1-d6c7cce541d8
4989,E05010708,Grumbolds Ash with Avening, ,383158,193694,-2.24477,51.64179,86967982.5461426,81004.8822036433,ba8f4fb0-c934-4f80-ae50-e842bbffbd04
4990,E05010709,Kemble, ,397684,197537,-2.03488,51.67659,50681588.1457062,45627.0186561754,6b212c1f-1d03-49c4-9bd6-48e921aa0102
4991,E05010710,"Lechlade, Kempsford & Fairford South", ,417239,199275,-1.75199,51.69197,40726715.3428192,37457.2505345232,7e7e770f-7fbd-47bf-8f90-26aeeb4a90c4
4992,E05010711,Moreton East, ,423473,235320,-1.65936,52.01582,13983608.6451492,24870.550573964,00b64b8e-6ffa-40b2-9472-c6e3bd8bbe86
4993,E05010712,Moreton West, ,419707,233678,-1.71433,52.0012,21064239.7427902,30762.8974402132,5ad77ffc-9ee5-4032-bf4e-b5888d87dfc9
4994,E05010713,New Mills, ,403577,201277,-1.94962,51.71022,638821.253158569,4125.46002531938,26dc7eaf-b0c5-45f3-b929-b528c2b1498f
4995,E05010714,Northleach, ,416137,212691,-1.76731,51.81262,81971282.150032,47797.6270718728,1d90725a-4bfe-498e-b1d7-ead0674140be
4996,E05010715,St Michael's, ,402794,201730,-1.96095,51.71429,644593.663261414,3451.73014180952,0fec15d3-9520-44f7-8735-811eba88f0d9
