BODY,BODY NAME,SERVICE CODE,ORGANISATIONAL UNIT,ORGANISATIONAL UNIT CODE,EXPENDITURE CATEGORY,EXPENDITURE CODE,DATE (POSTING DATE),TRANSACTION NUMBER,AMOUNT,SUPPLIER NAME,SUPPLIER ID
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Debt Management Expenses,62080,Consult.& Prof. Serv,440000,14/02/2023,1900984928,1769,Geldards,116986
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase Budget,54490,Court Costs,460100,01/03/2023,1900991962,915.29,GHP Legal,118455
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,CYP,Primary,81001,Specific Work,200200,02/03/2023,1900992201,2957.64,Glendale (UK) Limited,114745
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - South,54070,CP Residential EMI,441110,27/03/2023,1901011345,2552,GNR Care Limited,114127
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - South,54070,CP-LongStayExternal,441150,27/03/2023,1901011315,2344,GNR Care Limited,114127
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - South,54070,CP-LongStayExternal,441150,27/03/2023,1901011523,2544,GNR Care Limited,114127
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - East,54060,CP-LongStayExternal,441150,27/03/2023,1901011157,3172,GNR Care Limited,114127
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - South,54070,CP Residential EMI,441110,27/03/2023,1901011236,2552,GNR Care Limited,114127
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - Central,54050,CP-LongStayExternal,441150,27/03/2023,1901011611,3800,GNR Care Limited,114127
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,Civic,11440,"Campaigns,  Projects and Events",491950,07/03/2023,1900993210,1550,Go Goodwins,103417
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Supporting People Contracts,53260,Sheltd/Xtra Care Hsing and Comm Alarms,535050,27/02/2023,1900989940,11849.8,GP Homecare Limited T/A Radis,117975
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG Early Years PVI Settings,32417,Private & Voluntary 3 Year Olds,470100,27/03/2023,1901010039,9121.68,Grappenhall Pre-School,400134
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG Early Years PVI Settings,32417,Private & Voluntary 4 Year Olds,470150,27/03/2023,1901010152,5468.58,Grappenhall Pre-School,400134
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,Supported Accommodation,440975,07/03/2023,1900993309,37632,Gray Healthcare Limited,117635
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - Central,54050,Supported Accommodation,440975,07/03/2023,1900993308,37632,Gray Healthcare Limited,117635
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,Supported Accommodation,440975,28/03/2023,1901011926,37632,Gray Healthcare Limited,117635
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - Central,54050,Supported Accommodation,440975,28/03/2023,1901011925,37632,Gray Healthcare Limited,117635
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - East,54060,CP-Day Care-External,441100,06/03/2023,1900992885,936,Great Opportunities Together CIC,110076
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,CP-Day Care-External,441100,06/03/2023,1900992882,936,Great Opportunities Together CIC,110076
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,CP-Day Care-External,441100,06/03/2023,1900992884,864,Great Opportunities Together CIC,110076
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG Early Years PVI Settings,32417,Private & Voluntary 3 Year Olds,470100,27/03/2023,1901010040,5970.42,Great Sankey Primary School Academy,400442
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG Early Years PVI Settings,32417,Private & Voluntary 4 Year Olds,470150,27/03/2023,1901010153,5586.66,Great Sankey Primary School Academy,400442
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG Early Years PVI Settings,32417,Private & Voluntary 3 Year Olds,470100,27/03/2023,1901009989,25593.84,Green Park Nursery,400089
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG Early Years PVI Settings,32417,Private & Voluntary 4 Year Olds,470150,27/03/2023,1901010116,16693.56,Green Park Nursery,400089
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,Council Tax & Recovery,10320,Consult.& Prof. Serv,440000,07/03/2023,1900993139,600,Greenhalgh Kerr Commercial Lit,115538
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - East,54060,CP-LongStayExternal,441150,27/03/2023,1901011177,12348,Griffin Care Ltd,101672
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - South,54070,CP-LongStayExternal,441150,27/03/2023,1901011108,12348,Griffin Care Ltd,101672
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Residential Placements,30102,CP-LongStayExternal,441150,24/03/2023,1901009869,14409.96,GS Social Care Solutions,116751
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - Central,54050,Supported Accommodation,440975,09/03/2023,1900993923,17557,GS Social Care Solutions,116751
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - Central,54050,Supported Accommodation,440975,09/03/2023,1900993942,17557,GS Social Care Solutions,116751
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - Central,54050,Supported Accommodation,440975,06/03/2023,1900992886,17557,GS Social Care Solutions,116751
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,Coroners Service,11100,Post Mortem Fees-Rep,440250,14/03/2023,1900995176,1782,Hafod-y-Bryn Pathology Services Ltd,422017
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Residential Placements,30102,CP-LongStayExternal,441150,24/03/2023,1901009815,20980,Halliwell Homes Ltd,118409
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - South,54070,CP Nursing EMI,441105,27/03/2023,1901010288,2549.32,Halton Borough Council,410008
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,CP-Domicil.External,440950,01/03/2023,1900992186,540.96,Hannahs Homecare Ltd,114443
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,CP-Domicil.External,440950,01/03/2023,1900992180,840,Hannahs Homecare Ltd,114443
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,CP-Domicil.External,440950,01/03/2023,1900992146,666.54,Hannahs Homecare Ltd,114443
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - South,54070,CP-Domicil.External,440950,01/03/2023,1900992152,540.96,Hannahs Homecare Ltd,114443
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,CP-Domicil.External,440950,01/03/2023,1900992183,682.5,Hannahs Homecare Ltd,114443
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,CP-Domicil.External,440950,01/03/2023,1900992155,540.96,Hannahs Homecare Ltd,114443
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,CP-Domicil.External,440950,01/03/2023,1900992156,540.96,Hannahs Homecare Ltd,114443
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,CP-Domicil.External,440950,01/03/2023,1900992136,608.58,Hannahs Homecare Ltd,114443
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,CP-Domicil.External,440950,01/03/2023,1900992154,608.58,Hannahs Homecare Ltd,114443
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,CP-Domicil.External,440950,01/03/2023,1900992131,579.6,Hannahs Homecare Ltd,114443
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,CP-Domicil.External,440950,01/03/2023,1900992181,945,Hannahs Homecare Ltd,114443
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,CP-Domicil.External,440950,01/03/2023,1900992182,855,Hannahs Homecare Ltd,114443
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,CP-Domicil.External,440950,01/03/2023,1900992138,690.24,Hannahs Homecare Ltd,114443
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,CP-Domicil.External,440950,01/03/2023,1900992149,569.94,Hannahs Homecare Ltd,114443
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,CP-Domicil.External,440950,01/03/2023,1900992162,676.2,Hannahs Homecare Ltd,114443
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,CP-Domicil.External,440950,01/03/2023,1900992176,540.96,Hannahs Homecare Ltd,114443
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,CP-Domicil.External,440950,09/03/2023,1900994138,540.96,Hannahs Homecare Ltd,114443
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,CP-Domicil.External,440950,09/03/2023,1900994035,666.54,Hannahs Homecare Ltd,114443
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - South,54070,CP-Domicil.External,440950,09/03/2023,1900994049,540.96,Hannahs Homecare Ltd,114443
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,CP-Domicil.External,440950,09/03/2023,1900994122,682.5,Hannahs Homecare Ltd,114443
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,CP-Domicil.External,440950,09/03/2023,1900994057,540.96,Hannahs Homecare Ltd,114443
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,CP-Domicil.External,440950,09/03/2023,1900994062,540.96,Hannahs Homecare Ltd,114443
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,CP-Domicil.External,440950,09/03/2023,1900994006,608.58,Hannahs Homecare Ltd,114443
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,CP-Domicil.External,440950,09/03/2023,1900994054,608.58,Hannahs Homecare Ltd,114443
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,CP-Domicil.External,440950,09/03/2023,1900993982,579.6,Hannahs Homecare Ltd,114443
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,CP-Domicil.External,440950,09/03/2023,1900994112,945,Hannahs Homecare Ltd,114443
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,CP-Domicil.External,440950,09/03/2023,1900994121,945,Hannahs Homecare Ltd,114443
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,CP-Domicil.External,440950,09/03/2023,1900994014,690.24,Hannahs Homecare Ltd,114443
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,CP-Domicil.External,440950,09/03/2023,1900994038,569.94,Hannahs Homecare Ltd,114443
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,CP-Domicil.External,440950,09/03/2023,1900994075,676.2,Hannahs Homecare Ltd,114443
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,CP-Domicil.External,440950,09/03/2023,1900994103,540.96,Hannahs Homecare Ltd,114443
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,CP-Domicil.External,440950,16/03/2023,1900996111,540.96,Hannahs Homecare Ltd,114443
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,CP-Domicil.External,440950,16/03/2023,1900996013,666.54,Hannahs Homecare Ltd,114443
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - South,54070,CP-Domicil.External,440950,16/03/2023,1900996026,540.96,Hannahs Homecare Ltd,114443
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,CP-Domicil.External,440950,16/03/2023,1900996068,682.5,Hannahs Homecare Ltd,114443
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,CP-Domicil.External,440950,16/03/2023,1900996030,540.96,Hannahs Homecare Ltd,114443
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,CP-Domicil.External,440950,16/03/2023,1900996035,540.96,Hannahs Homecare Ltd,114443
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,CP-Domicil.External,440950,16/03/2023,1900995999,608.58,Hannahs Homecare Ltd,114443
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,CP-Domicil.External,440950,16/03/2023,1900996029,608.58,Hannahs Homecare Ltd,114443
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,CP-Domicil.External,440950,16/03/2023,1900995988,579.6,Hannahs Homecare Ltd,114443
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,CP-Domicil.External,440950,16/03/2023,1900996063,945,Hannahs Homecare Ltd,114443
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,CP-Domicil.External,440950,16/03/2023,1900996067,945,Hannahs Homecare Ltd,114443
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,CP-Domicil.External,440950,16/03/2023,1900996002,690.24,Hannahs Homecare Ltd,114443
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,CP-Domicil.External,440950,16/03/2023,1900996017,503.19,Hannahs Homecare Ltd,114443
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,CP-Domicil.External,440950,16/03/2023,1900996049,676.2,Hannahs Homecare Ltd,114443
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,CP-Domicil.External,440950,16/03/2023,1900996058,540.96,Hannahs Homecare Ltd,114443
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,CP-Domicil.External,440950,23/03/2023,1900998304,540.96,Hannahs Homecare Ltd,114443
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,CP-Domicil.External,440950,23/03/2023,1900998158,666.54,Hannahs Homecare Ltd,114443
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - South,54070,CP-Domicil.External,440950,23/03/2023,1900998181,540.96,Hannahs Homecare Ltd,114443
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,CP-Domicil.External,440950,23/03/2023,1900998255,682.5,Hannahs Homecare Ltd,114443
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,CP-Domicil.External,440950,23/03/2023,1900998192,540.96,Hannahs Homecare Ltd,114443
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,CP-Domicil.External,440950,23/03/2023,1900998199,540.96,Hannahs Homecare Ltd,114443
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,CP-Domicil.External,440950,23/03/2023,1900998132,608.58,Hannahs Homecare Ltd,114443
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,CP-Domicil.External,440950,23/03/2023,1900998189,608.58,Hannahs Homecare Ltd,114443
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,CP-Domicil.External,440950,23/03/2023,1900998112,579.6,Hannahs Homecare Ltd,114443
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,CP-Domicil.External,440950,23/03/2023,1900998249,945,Hannahs Homecare Ltd,114443
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,CP-Domicil.External,440950,23/03/2023,1900998254,945,Hannahs Homecare Ltd,114443
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,CP-Domicil.External,440950,23/03/2023,1900998136,690.24,Hannahs Homecare Ltd,114443
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,CP-Domicil.External,440950,23/03/2023,1900998164,503.19,Hannahs Homecare Ltd,114443
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,CP-Domicil.External,440950,23/03/2023,1900998302,945,Hannahs Homecare Ltd,114443
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,CP-Domicil.External,440950,23/03/2023,1900998219,676.2,Hannahs Homecare Ltd,114443
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,CP-Domicil.External,440950,23/03/2023,1900998239,540.96,Hannahs Homecare Ltd,114443
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase Budget,54490,CP Free Nursing Care External,443500,27/03/2023,1901010799,836.76,Harbour Healthcare 1 Ltd,110527
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - East,54060,Supplies & Services - Covid 19,499919,27/03/2023,1901010757,3116,Harbour Healthcare 1 Ltd,110527
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase Budget,54490,CP Free Nursing Care External,443500,27/03/2023,1901011051,836.76,Harbour Healthcare 1 Ltd,110527
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - Central,54050,Supplies & Services - Covid 19,499919,27/03/2023,1901011052,3163.24,Harbour Healthcare 1 Ltd,110527
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - East,54060,CP Nursing EMI,441105,27/03/2023,1901010979,2976,Harbour Healthcare 1 Ltd,110527
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase Budget,54490,CP Free Nursing Care External,443500,27/03/2023,1901010978,836.76,Harbour Healthcare 1 Ltd,110527
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase Budget,54490,CP Free Nursing Care External,443500,27/03/2023,1901011060,836.76,Harbour Healthcare 1 Ltd,110527
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,Supplies & Services - Covid 19,499919,27/03/2023,1901010830,3116,Harbour Healthcare 1 Ltd,110527
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,Supplies & Services - Covid 19,499919,27/03/2023,1901010842,3900,Harbour Healthcare 1 Ltd,110527
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,CP Residential EMI,441110,27/03/2023,1901010692,2552,Harbour Healthcare 1 Ltd,110527
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - East,54060,Supplies & Services - Covid 19,499919,27/03/2023,1901011073,3482.14,Harbour Healthcare 1 Ltd,110527
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase Budget,54490,CP Free Nursing Care External,443500,27/03/2023,1901010813,836.76,Harbour Healthcare 1 Ltd,110527
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - South,54070,Supplies & Services - Covid 19,499919,27/03/2023,1901010812,2976,Harbour Healthcare 1 Ltd,110527
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,CP Residential EMI,441110,27/03/2023,1901010764,2552,Harbour Healthcare 1 Ltd,110527
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase Budget,54490,CP Free Nursing Care External,443500,27/03/2023,1901011080,836.76,Harbour Healthcare 1 Ltd,110527
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,Supplies & Services - Covid 19,499919,27/03/2023,1901010848,3163.24,Harbour Healthcare 1 Ltd,110527
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - South,54070,CP-Nursing Care-External,441200,27/03/2023,1901010567,2724,Harbour Healthcare 1 Ltd,110527
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase Budget,54490,CP Free Nursing Care External,443500,27/03/2023,1901010566,836.76,Harbour Healthcare 1 Ltd,110527
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - Central,54050,CP-Nursing Care-External,441200,27/03/2023,1901010710,2764,Harbour Healthcare 1 Ltd,110527
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - Central,54050,CP Free Nursing Care External,443500,27/03/2023,1901010710,836.76,Harbour Healthcare 1 Ltd,110527
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - South,54070,CP Residential EMI,441110,27/03/2023,1901010561,2552,Harbour Healthcare 1 Ltd,110527
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,CP Nursing EMI,441105,27/03/2023,1901010837,2712,Harbour Healthcare 1 Ltd,110527
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase Budget,54490,CP Free Nursing Care External,443500,27/03/2023,1901011089,836.76,Harbour Healthcare 1 Ltd,110527
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - Central,54050,CP Residential EMI,441110,27/03/2023,1901010917,2552,Harbour Healthcare 1 Ltd,110527
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,CP-Nursing Care-External,441200,27/03/2023,1901011017,2564,Harbour Healthcare 1 Ltd,110527
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - East,54060,Supplies & Services - Covid 19,499919,27/03/2023,1901011023,2692,Harbour Healthcare 1 Ltd,110527
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - West,54080,CP-LongStayExternal,441150,27/03/2023,1901010977,3460,Harbour Healthcare 1 Ltd,110527
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - East,54060,CP Nursing EMI,441105,27/03/2023,1901010847,2712,Harbour Healthcare 1 Ltd,110527
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase Budget,54490,CP Free Nursing Care External,443500,27/03/2023,1901011046,836.76,Harbour Healthcare 1 Ltd,110527
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase - East,54060,CP-Nursing Care-External,441200,27/03/2023,1901011045,2564,Harbour Healthcare 1 Ltd,110527
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase Budget,54490,CP Free Nursing Care External,443500,27/03/2023,1901011044,836.76,Harbour Healthcare 1 Ltd,110527
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase Budget,54490,CP Free Nursing Care External,443500,27/03/2023,1901011061,836.76,Harbour Healthcare 1 Ltd,110527
