BODY,BODY NAME,SERVICE CODE,ORGANISATIONAL UNIT,ORGANISATIONAL UNIT CODE,EXPENDITURE CATEGORY,EXPENDITURE CODE,DATE (POSTING DATE),TRANSACTION NUMBER,AMOUNT,SUPPLIER NAME,SUPPLIER ID
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase East Team,54060,CP Nursing EMI,441105,06/01/2020,1900503562,2388,London & Manchester Healthcare Ltd,109185
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase West Team,54080,CP Nursing EMI,441105,06/01/2020,1900503539,2388,Orchard Care Homes Limited (Green P,114976
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase South Team,54070,CP Nursing EMI,441105,06/01/2020,1900503624,4449.6,Orchard Care Homes Limited (Green P,114976
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase Central Team,54050,CP Nursing EMI,441105,06/01/2020,1900503693,3050.24,Orchard Care Homes Limited (Green P,114976
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase East Team,54060,CP Nursing EMI,441105,06/01/2020,1900503936,2388,Orchard Care Homes Limited (Green P,114976
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase South Team,54070,CP Nursing EMI,441105,06/01/2020,1900503500,2388,Orchard Care Homes Limited (Green P,114976
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase West Team,54080,CP Nursing EMI,441105,06/01/2020,1900503481,2388,Orchard Care Homes Limited (Green P,114976
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase South Team,54070,CP Nursing EMI,441105,06/01/2020,1900503722,5980,Orchard Care Homes Limited (Green P,114976
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase South Team,54070,CP Nursing EMI,441105,06/01/2020,1900503843,2388,Orchard Care Homes Ltd (Three bridg,115239
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase South Team,54070,CP Nursing EMI,441105,06/01/2020,1900503602,2388,Orchard Care Homes Ltd (Three bridg,115239
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase South Team,54070,CP Nursing EMI,441105,06/01/2020,1900503786,2388,Orchard Care Homes Ltd (Three bridg,115239
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase West Team,54080,CP Nursing EMI,441105,06/01/2020,1900504254,4216.88,St Marys Care Centre,101503
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase Central Team,54050,CP Nursing EMI,441105,06/01/2020,1900504393,5968.16,St Marys Care Centre,101503
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase West Team,54080,CP Nursing EMI,441105,06/01/2020,1900504291,5432.88,St Marys Care Centre,101503
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase Central Team,54050,CP Nursing EMI,441105,06/01/2020,1900504395,3050.24,St Marys Care Centre,101503
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase East Team,54060,CP Nursing EMI,441105,06/01/2020,1900504074,2388,St Marys Care Centre,101503
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase South Team,54070,CP Nursing EMI,441105,06/01/2020,1900504122,2388,St Marys Care Centre,101503
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase West Team,54080,CP Nursing EMI,441105,06/01/2020,1900504357,2223.68,Tudor Bank Ltd Alt Park Nursing Hom,115392
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase Central Team,54050,CP Nursing EMI,441105,06/01/2020,1900504084,961.92,Warrington Community Living,105229
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase Central Team,54050,CP Nursing EMI,441105,06/01/2020,1900504424,961.92,Warrington Community Living,105229
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase Central Team,54050,CP Nursing EMI,441105,06/01/2020,1900504214,961.92,Warrington Community Living,105229
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase Central Team,54050,CP Nursing EMI,441105,06/01/2020,1900504086,961.92,Warrington Community Living,105229
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase Central Team,54050,CP Nursing EMI,441105,06/01/2020,1900504152,2091.76,Warrington Community Living,105229
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase Central Team,54050,CP Nursing EMI,441105,06/01/2020,1900504354,961.92,Warrington Community Living,105229
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase Central Team,54050,CP Nursing EMI,441105,06/01/2020,1900504087,961.92,Warrington Community Living,105229
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase Central Team,54050,CP Nursing EMI,441105,06/01/2020,1900504377,961.92,Warrington Community Living,105229
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase East Team,54060,CP Rehab,441120,13/01/2020,1900506623,1620,Somewhere House Ltd,114749
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase Central Team,54050,CP Rehab,441120,29/01/2020,1900511387,15507.14,Somewhere House Ltd,114749
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase South Team,54070,CP Rehab,441120,06/01/2020,1900504088,589.24,Warrington Community Living,105229
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase South Team,54070,CP Rehab,441120,06/01/2020,1900504090,589.24,Warrington Community Living,105229
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase South Team,54070,CP Rehab,441120,06/01/2020,1900504300,589.24,Warrington Community Living,105229
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase East Team,54060,CP Rehab,441120,06/01/2020,1900504351,589.24,Warrington Community Living,105229
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase South Team,54070,CP Rehab,441120,06/01/2020,1900504221,589.24,Warrington Community Living,105229
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase East Team,54060,CP Rehab,441120,06/01/2020,1900504317,589.24,Warrington Community Living,105229
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase South Team,54070,CP Rehab,441120,06/01/2020,1900504113,589.24,Warrington Community Living,105229
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase South Team,54070,CP Rehab,441120,06/01/2020,1900504217,589.24,Warrington Community Living,105229
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase South Team,54070,CP Rehab,441120,06/01/2020,1900504089,589.24,Warrington Community Living,105229
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase West Team,54080,CP Residential EMI,441110,06/01/2020,1900504517,2260,Ashberry Healthcare,101061
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase West Team,54080,CP Residential EMI,441110,06/01/2020,1900504526,2260,Ashberry Healthcare,101061
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase West Team,54080,CP Residential EMI,441110,06/01/2020,1900504419,2260,Ashberry Healthcare,101061
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase West Team,54080,CP Residential EMI,441110,06/01/2020,1900504147,2260,Ashberry Healthcare,101061
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase Central Team,54050,CP Residential EMI,441110,06/01/2020,1900504060,2260,Ashberry Healthcare,101061
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase West Team,54080,CP Residential EMI,441110,06/01/2020,1900504262,2260,Ashberry Healthcare,101061
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase West Team,54080,CP Residential EMI,441110,06/01/2020,1900504451,3171.43,Ashberry Healthcare,101061
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase West Team,54080,CP Residential EMI,441110,06/01/2020,1900504490,2260,Ashberry Healthcare,101061
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase West Team,54080,CP Residential EMI,441110,06/01/2020,1900504293,2260,Ashberry Healthcare,101061
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase Central Team,54050,CP Residential EMI,441110,06/01/2020,1900504392,2260,Ashberry Healthcare,101061
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase West Team,54080,CP Residential EMI,441110,06/01/2020,1900504038,2260,Ashberry Healthcare,101061
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase Central Team,54050,CP Residential EMI,441110,06/01/2020,1900504194,2260,Ashberry Healthcare,101061
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase West Team,54080,CP Residential EMI,441110,06/01/2020,1900504075,2260,Ashberry Healthcare,101061
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase West Team,54080,CP Residential EMI,441110,06/01/2020,1900504411,2260,Ashberry Healthcare,101061
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase West Team,54080,CP Residential EMI,441110,06/01/2020,1900504106,2260,Ashberry Healthcare,101061
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase West Team,54080,CP Residential EMI,441110,06/01/2020,1900504524,2260,Ashberry Healthcare,101061
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase West Team,54080,CP Residential EMI,441110,06/01/2020,1900504077,2260,Ashberry Healthcare,101061
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase South Team,54070,CP Residential EMI,441110,06/01/2020,1900504329,2582.86,Ashberry Healthcare,101061
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase Central Team,54050,CP Residential EMI,441110,06/01/2020,1900504387,2260,Ashberry Healthcare,101061
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase Central Team,54050,CP Residential EMI,441110,06/01/2020,1900503989,2260,Ashberry Healthcare Ltd,104776
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase East Team,54060,CP Residential EMI,441110,06/01/2020,1900503982,2260,Ashberry Healthcare Ltd,104776
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase Central Team,54050,CP Residential EMI,441110,06/01/2020,1900503499,2260,Ashberry Healthcare Ltd,104776
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase South Team,54070,CP Residential EMI,441110,06/01/2020,1900503828,2260,Ashberry Healthcare Ltd,104776
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase East Team,54060,CP Residential EMI,441110,06/01/2020,1900503631,2260,Ashberry Healthcare Ltd,104776
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase South Team,54070,CP Residential EMI,441110,06/01/2020,1900503734,10971.43,Ashberry Healthcare Ltd,104776
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase East Team,54060,CP Residential EMI,441110,06/01/2020,1900503470,2260,Ashberry Healthcare Ltd,104776
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase East Team,54060,CP Residential EMI,441110,06/01/2020,1900503676,2260,Ashberry Healthcare Ltd,104776
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase East Team,54060,CP Residential EMI,441110,06/01/2020,1900503925,2260,Ashberry Healthcare Ltd,104776
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase East Team,54060,CP Residential EMI,441110,06/01/2020,1900503584,2260,Ashberry Healthcare Ltd,104776
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase East Team,54060,CP Residential EMI,441110,06/01/2020,1900503483,2260,Ashberry Healthcare Ltd,104776
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase East Team,54060,CP Residential EMI,441110,06/01/2020,1900503833,2260,Ashberry Healthcare Ltd,104776
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase West Team,54080,CP Residential EMI,441110,06/01/2020,1900504078,2100,Avery Homes Grove Park Limited,115792
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase South Team,54070,CP Residential EMI,441110,06/01/2020,1900504409,2260,Barchester Healthcare Cheshire Gran,111378
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase Central Team,54050,CP Residential EMI,441110,06/01/2020,1900504420,2388,Birch Care Ltd,116527
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase South Team,54070,CP Residential EMI,441110,06/01/2020,1900504100,2260,CareConcepts (Appleton) Ltd,105804
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase Central Team,54050,CP Residential EMI,441110,06/01/2020,1900504096,2260,CareConcepts (Appleton) Ltd,105804
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase Central Team,54050,CP Residential EMI,441110,06/01/2020,1900504273,2080.84,Cherry Tree care Homes (Burlington,115693
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase South Team,54070,CP Residential EMI,441110,06/01/2020,1900504359,2260,Cls Care Services (belong) Ltd,104615
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase Central Team,54050,CP Residential EMI,441110,06/01/2020,1900504024,2260,Cls Care Services (belong) Ltd,104615
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase South Team,54070,CP Residential EMI,441110,06/01/2020,1900504261,2260,Cls Care Services (belong) Ltd,104615
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase South Team,54070,CP Residential EMI,441110,06/01/2020,1900504457,2260,Cls Care Services (belong) Ltd,104615
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase South Team,54070,CP Residential EMI,441110,06/01/2020,1900504166,2260,Cls Care Services (belong) Ltd,104615
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase South Team,54070,CP Residential EMI,441110,06/01/2020,1900504211,2260,Cls Care Services (belong) Ltd,104615
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase South Team,54070,CP Residential EMI,441110,06/01/2020,1900504237,2260,Cls Care Services (belong) Ltd,104615
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase West Team,54080,CP Residential EMI,441110,06/01/2020,1900504199,2260,Croftwood Care Ltd - Westy Hall,115737
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase South Team,54070,CP Residential EMI,441110,06/01/2020,1900504203,2260,Croftwood Care Ltd - Westy Hall,115737
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase South Team,54070,CP Residential EMI,441110,06/01/2020,1900504275,2260,Croftwood Care Ltd - Westy Hall,115737
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase Central Team,54050,CP Residential EMI,441110,06/01/2020,1900504117,2260,Croftwood Care Ltd - Westy Hall,115737
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase East Team,54060,CP Residential EMI,441110,06/01/2020,1900504341,2260,Croftwood Care Ltd - Westy Hall,115737
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase East Team,54060,CP Residential EMI,441110,06/01/2020,1900504178,2260,Croftwood Care Ltd - Westy Hall,115737
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase South Team,54070,CP Residential EMI,441110,06/01/2020,1900504227,2260,Croftwood Care Ltd - Westy Hall,115737
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase West Team,54080,CP Residential EMI,441110,06/01/2020,1900504557,4277.86,DRB Healthcare Ltd,115695
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase West Team,54080,CP Residential EMI,441110,06/01/2020,1900504328,2828.57,DRB Healthcare Ltd,115695
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase West Team,54080,CP Residential EMI,441110,06/01/2020,1900504193,2260,DRB Healthcare Ltd,115695
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase Central Team,54050,CP Residential EMI,441110,06/01/2020,1900504281,2260,DRB Healthcare Ltd,115695
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase South Team,54070,CP Residential EMI,441110,06/01/2020,1900504101,2260,DRB Healthcare Ltd,115695
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase Central Team,54050,CP Residential EMI,441110,06/01/2020,1900504404,2260,DRB Healthcare Ltd,115695
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase Central Team,54050,CP Residential EMI,441110,06/01/2020,1900504171,2260,DRB Healthcare Ltd,115695
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase West Team,54080,CP Residential EMI,441110,06/01/2020,1900504204,2260,DRB Healthcare Ltd,115695
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase Central Team,54050,CP Residential EMI,441110,06/01/2020,1900504379,2260,DRB Healthcare Ltd,115695
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase South Team,54070,CP Residential EMI,441110,06/01/2020,1900504382,2260,DRB Healthcare Ltd,115695
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase Central Team,54050,CP Residential EMI,441110,06/01/2020,1900504438,2260,DRB Healthcare Ltd,115695
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase Central Team,54050,CP Residential EMI,441110,06/01/2020,1900504426,2260,DRB Healthcare Ltd,115695
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase Central Team,54050,CP Residential EMI,441110,06/01/2020,1900504435,2260,DRB Healthcare Ltd,115695
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase East Team,54060,CP Residential EMI,441110,06/01/2020,1900504315,2260,DRB Healthcare Ltd,115695
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase West Team,54080,CP Residential EMI,441110,06/01/2020,1900504324,771.43,DRB Healthcare Ltd,115695
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase Central Team,54050,CP Residential EMI,441110,06/01/2020,1900504378,2260,DRB Healthcare Ltd,115695
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase Central Team,54050,CP Residential EMI,441110,06/01/2020,1900504537,2260,DRB Healthcare Ltd,115695
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase West Team,54080,CP Residential EMI,441110,06/01/2020,1900504333,2152.28,Four Seasons Health Care,117134
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase South Team,54070,CP Residential EMI,441110,06/01/2020,1900504285,2260,GNR Care Limited,114127
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase West Team,54080,CP Residential EMI,441110,06/01/2020,1900504552,3257.14,GNR Care Limited,114127
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase South Team,54070,CP Residential EMI,441110,06/01/2020,1900504094,2260,GNR Care Limited,114127
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase West Team,54080,CP Residential EMI,441110,06/01/2020,1900504473,2260,GNR Care Limited,114127
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase South Team,54070,CP Residential EMI,441110,06/01/2020,1900504344,2260,GNR Care Limited,114127
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase South Team,54070,CP Residential EMI,441110,06/01/2020,1900504109,2260,GNR Care Limited,114127
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase West Team,54080,CP Residential EMI,441110,06/01/2020,1900504050,2260,Harbour Healthcare 1 Ltd,110527
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase South Team,54070,CP Residential EMI,441110,06/01/2020,1900504180,2260,Harbour Healthcare 1 Ltd,110527
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase West Team,54080,CP Residential EMI,441110,06/01/2020,1900504145,2260,Harbour Healthcare 1 Ltd,110527
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase Central Team,54050,CP Residential EMI,441110,06/01/2020,1900504512,2260,Harbour Healthcare 1 Ltd,110527
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase East Team,54060,CP Residential EMI,441110,06/01/2020,1900504368,1714.29,Harbour Healthcare 1 Ltd,110527
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase East Team,54060,CP Residential EMI,441110,06/01/2020,1900503538,2260,HC-One Limited Callands,109640
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase West Team,54080,CP Residential EMI,441110,06/01/2020,1900503677,2260,HC-One Limited Callands,109640
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase South Team,54070,CP Residential EMI,441110,06/01/2020,1900503934,2260,HC-One Limited Callands,109640
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase East Team,54060,CP Residential EMI,441110,06/01/2020,1900503578,2260,HC-One Oval Ltd Birch Court,104572
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase East Team,54060,CP Residential EMI,441110,06/01/2020,1900503924,2260,HC-One Oval Ltd Birch Court,104572
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase South Team,54070,CP Residential EMI,441110,06/01/2020,1900503928,2260,HC-One Oval Ltd Birch Court,104572
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase South Team,54070,CP Residential EMI,441110,06/01/2020,1900503742,2260,HC-One Oval Ltd Birch Court,104572
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase Central Team,54050,CP Residential EMI,441110,06/01/2020,1900503775,2260,HC-One Oval Ltd Birch Court,104572
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase West Team,54080,CP Residential EMI,441110,06/01/2020,1900503615,2260,HC-One Oval Ltd Birch Court,104572
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase West Team,54080,CP Residential EMI,441110,06/01/2020,1900503760,2260,HC-One Oval Ltd Birch Court,104572
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase East Team,54060,CP Residential EMI,441110,06/01/2020,1900503972,2260,HC-One Oval Ltd Birch Court,104572
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase Central Team,54050,CP Residential EMI,441110,06/01/2020,1900503471,2260,HC-One Oval Ltd Birch Court,104572
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase Central Team,54050,CP Residential EMI,441110,06/01/2020,1900503439,2260,HC-One Oval Ltd Birch Court,104572
